Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Papua New Guinea,4.81279,4.93745,5.0626,5.18811,5.31389,5.43977,5.56556,5.69109,5.81623,5.94078,6.06452,6.18759
Philippines,81.22208,83.09528,84.93641,86.75169,88.62179,90.43579,92.26694,94.15747,96.06168,97.9766,99.90018,101.83394
Samoa,0.17621,0.17779,0.17943,0.18109,0.18277,0.18449,0.18625,0.18796,0.1895,0.1909,0.192,0.19316
Singapore,4.06333,4.16948,4.28121,4.39062,4.49823,4.60574,4.71356,4.82192,4.93061,5.0359,5.14011,5.24679
Solomon Islands,0.43373,0.44591,0.45822,0.47065,0.48317,0.49575,0.50838,0.52107,0.53378,0.54649,0.5592,0.57189
Sri Lanka,19.04117,19.26306,19.47873,19.70872,19.93359,20.10299,20.31105,20.50759,20.69751,20.8792,21.08383,21.28391
Taiwan,22.18455,22.34141,22.46193,22.56145,22.64641,22.72755,22.81727,22.90937,22.98702,23.0651,23.12658,23.17427
Thailand,61.90427,62.38007,62.85695,63.324,63.78395,64.23528,64.67749,65.10989,65.53104,65.93991,66.33626,66.72015
Timor-Leste (East Timor),--,--,--,0.95597,0.97146,0.9842,0.99959,1.01755,1.03816,1.06153,1.08767,1.11542
Tonga,0.10013,0.1008,0.10145,0.10209,0.1027,0.1033,0.10387,0.10441,0.10488,0.10529,0.10563,0.10592
Tuvalu,0.01004,0.01005,0.01004,0.01006,0.01011,0.01017,0.01022,0.01028,0.01034,0.0104,0.01047,0.01054
U.S. Pacific Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vanuatu,0.19138,0.19651,0.20173,0.20703,0.21241,0.21785,0.22333,0.22882,0.2343,0.23978,0.24525,0.25072
Vietnam,79.17798,80.20948,81.25796,82.29659,83.35245,84.42493,85.47054,86.51885,87.55836,88.57676,89.57113,90.54939
Wake Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
