Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Philippines,70.87829,71.71361,72.2576,73.97204,76.05266,76.30121,75.20144,73.81891,74.41465,69.35039,78.27515,81.15055
Samoa,0.14295,0.14295,0.14933,0.14927,0.15563,0.16515,0.16197,0.16587,0.1769,0.16833,0.16833,0.14656
Singapore,107.64434,111.95998,110.25876,112.66122,126.39769,133.51974,139.7681,148.3495,155.24037,192.37832,228.61664,212.39236
Solomon Islands,0.17792,0.17792,0.18429,0.18429,0.19066,0.20968,0.19378,0.2133,0.22975,0.19378,0.21235,0.20324
Sri Lanka,11.3287,11.08015,11.34888,11.72361,11.84578,12.88635,12.74367,13.05646,12.44213,12.89685,11.83923,13.09805
Taiwan,256.12685,247.83937,273.02054,289.01352,285.20821,288.81832,297.07758,293.61683,290.38297,259.55702,286.89904,293.25528
Thailand,161.75206,172.03792,187.04917,205.67222,225.4608,241.77711,237.22011,246.84584,255.0851,267.88461,273.09223,269.62279
Timor-Leste (East Timor),--,--,--,0.28758,0.3027,0.30512,0.3083,0.3374,0.352,0.19068,0.19068,0.21113
Tonga,0.13175,0.12545,0.11443,0.11438,0.12391,0.14617,0.18113,0.18639,0.20155,0.18586,0.18586,0.1546
U.S. Pacific Islands,0.29719,0.29719,0.29723,0.29718,0.29721,0.29715,0.30074,0.30918,0.29446,0.30074,0.35276,0.29275
Vanuatu,0.08424,0.08421,0.09057,0.09055,0.09395,0.10009,0.09691,0.11152,0.11722,0.12478,0.12478,0.14896
Vietnam,46.11292,49.14527,56.20742,60.23345,68.8667,73.77181,84.45284,90.24243,103.44389,104.67512,121.34995,112.66128
Wake Island,1.30693,1.3068,1.32903,1.32903,1.32907,1.31956,1.27036,1.37166,1.34309,1.27036,1.28562,1.27486
